Sample,X,Y,Z
928,0.102,-0.098,0.957
929,0.020,0.090,1.055
930,0.059,-0.035,0.957
931,0.059,-0.203,0.824
932,-0.020,-0.160,1.023
933,0.051,-0.043,1.027
934,0.074,0.031,0.934
935,-0.008,0.020,0.945
936,-0.008,-0.055,1.043
937,0.023,-0.227,0.930
938,0.105,-0.023,0.863
939,0.043,-0.164,1.047
940,-0.031,-0.059,0.957
941,0.078,0.090,0.945
942,0.059,-0.066,1.047
943,-0.004,-0.195,0.863
944,0.035,-0.148,0.930
945,0.012,-0.062,1.039
946,0.043,0.016,0.926
947,0.105,0.094,0.938
948,-0.023,-0.059,0.988
949,0.055,-0.215,0.934
950,0.066,-0.094,0.902
951,-0.004,-0.008,1.020
952,0.039,-0.023,0.961
953,0.027,0.023,0.969
954,0.051,-0.062,1.043
955,-0.004,-0.211,0.953
956,0.027,-0.082,0.891
957,0.102,0.051,0.961
958,-0.016,-0.133,0.996
959,0.086,0.016,0.941
960,0.020,0.062,1.008
961,0.016,-0.129,0.965
962,0.129,-0.090,0.918
963,0.000,0.016,1.055
964,-0.023,-0.082,0.934
965,0.043,-0.059,0.906
966,-0.016,-0.027,1.086
967,0.047,-0.059,0.984
968,0.035,-0.090,0.895
969,0.023,-0.004,0.930
970,0.094,-0.129,1.039
971,0.016,-0.082,0.996
972,0.043,-0.004,0.867
973,0.004,-0.008,0.980
974,0.020,-0.047,1.023
975,0.020,-0.125,0.918
976,-0.008,-0.109,0.918
977,0.008,-0.051,1.023
978,0.109,0.086,1.004
979,0.078,-0.102,0.883
980,0.000,-0.207,0.980
981,0.023,-0.094,1.012
982,0.043,-0.012,0.883
983,0.066,0.023,0.957
984,-0.066,-0.105,1.031
985,0.012,-0.145,0.941
986,0.078,-0.031,0.898
987,0.047,-0.027,1.078
988,0.035,-0.098,0.930
989,0.031,-0.020,0.844
990,0.055,-0.082,1.066
991,-0.035,-0.027,0.965
992,0.031,-0.172,0.902
993,0.008,-0.023,0.930
994,0.074,-0.016,1.113
995,0.043,-0.117,0.926
996,0.035,-0.027,0.867
997,0.000,-0.195,1.074
998,0.059,0.027,0.938
999,0.137,0.070,0.824
Rate 1335, overflows 0
